Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Alexandra,2020-11-13 12:41:20,00:21:57,Autoplayed: user action: Unspecified; ,Friends: Season 4: The One with Chandler in a Box (Episode 8),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:22:36,00:22:36,SE (Sweden)
Alexandra,2020-11-13 12:22:56,00:18:20,Autoplayed: user action: Unspecified; ,Friends: Season 4: The One Where Chandler Crosses the Line (Episode 7),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:22:08,00:22:08,SE (Sweden)
Alexandra,2020-11-10 21:37:45,00:00:04,Autoplayed: user action: None; ,The Kominsky Method: Season 1: Chapter 4. A Kegel Squeaks (Episode 4),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:13,Not latest view,SE (Sweden)
Alexandra,2020-11-10 21:14:45,00:22:59,Autoplayed: user action: None; ,The Kominsky Method: Season 1: Chapter 3. A Prostate Enlarges (Episode 3),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:23:08,00:23:08,SE (Sweden)
Alexandra,2020-11-10 20:47:43,00:27:00,Autoplayed: user action: None; ,The Kominsky Method: Season 1: Chapter 2. An Agent Grieves (Episode 2),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:27:09,00:27:09,SE (Sweden)
Alexandra,2020-11-10 20:15:21,00:32:19,,The Kominsky Method: Season 1: Chapter 1. An Actor Avoids (Episode 1),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:32:19,00:32:19,SE (Sweden)
Alexandra,2020-11-10 20:15:15,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer 1: The Kominsky Method,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:04,00:00:04,SE (Sweden)
Alexandra,2020-11-10 20:14:31,00:00:18,Autoplayed: user action: None; ,Season 1 Trailer: Brews Brothers,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:18,00:00:18,SE (Sweden)
Alexandra,2020-11-10 20:14:20,00:00:08,Autoplayed: user action: None; ,The Fix: Season 1 (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:08,00:00:08,SE (Sweden)
Alexandra,2020-11-10 20:14:01,00:00:16,Autoplayed: user action: None; ,Season 1 Trailer: Never Have I Ever,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:16,00:00:16,SE (Sweden)
Alexandra,2020-11-10 20:13:37,00:00:21,Autoplayed: user action: None; ,Season 2 Trailer: How to Sell Drugs Online (Fast),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:21,00:00:21,SE (Sweden)
Alexandra,2020-11-10 20:13:09,00:00:09,Autoplayed: user action: None; ,Siempre bruja: Season 1 (Friendship),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:10,00:00:10,SE (Sweden)
Alexandra,2020-11-10 20:12:58,00:00:07,Autoplayed: user action: None; ,Patriot Act with Hasan Minhaj: Volume 5 (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:07,00:00:07,SE (Sweden)
Alexandra,2020-11-10 20:12:45,00:00:05,Autoplayed: user action: None; ,Trailer: Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:05,00:00:05,SE (Sweden)
Alexandra,2020-11-10 20:12:16,00:00:23,Autoplayed: user action: None; ,Sick Note: Season 1 (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:23,00:00:23,SE (Sweden)
Alexandra,2020-11-10 20:11:40,00:00:32,Autoplayed: user action: None; ,Season 1 Trailer: The Duchess,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:32,Not latest view,SE (Sweden)
Alexandra,2020-11-10 20:11:27,00:00:06,Autoplayed: user action: None; ,Dave Chappelle (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:06,00:00:06,SE (Sweden)
Alexandra,2020-11-10 20:10:42,00:00:14,Autoplayed: user action: None; ,Insatiable: Season 1 (Bumper A + Revenge:30) - Big Row - Darwin,BIG_ROW,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:14,00:00:14,SE (Sweden)
Alexandra,2020-11-10 20:10:15,00:00:24,Autoplayed: user action: None; ,Ten Percent (aka Call My Agent!): Season 2 (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:24,00:00:24,SE (Sweden)
Alexandra,2020-11-10 20:09:52,00:00:13,Autoplayed: user action: None; ,Cuckoo: Season 4_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:13,00:00:13,SE (Sweden)
Alexandra,2020-11-10 20:09:42,00:00:08,Autoplayed: user action: None; ,Friends from College: Season 2 (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:08,Not latest view,SE (Sweden)
Alexandra,2020-11-10 20:09:31,00:00:08,Autoplayed: user action: None; ,Love (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:08,00:00:08,SE (Sweden)
Alexandra,2020-11-10 20:09:19,00:00:10,Autoplayed: user action: None; ,A Series of Unfortunate Events: Season 3 (CHARACTER POD),PROMOTIONAL,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:10,00:00:10,SE (Sweden)
Alexandra,2020-11-10 20:08:18,00:00:47,Autoplayed: user action: None; ,Season 4 Trailer: Workin' Moms,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:47,00:00:47,SE (Sweden)
Alexandra,2020-11-10 20:07:45,00:00:31,Autoplayed: user action: None; ,Season 1 Trailer: I Am Not Okay With This,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:31,00:00:31,SE (Sweden)
Alexandra,2020-11-10 20:07:33,00:00:09,Autoplayed: user action: None; ,Lilyhammer: Season 2 (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:09,00:00:09,SE (Sweden)
Alexandra,2020-11-10 20:07:23,00:00:07,Autoplayed: user action: None; ,Happy!: Season 2 (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:07,00:00:07,SE (Sweden)
Alexandra,2020-11-10 20:06:47,00:00:05,Autoplayed: user action: None; ,The End of the F***ing World (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:05,Not latest view,SE (Sweden)
Alexandra,2020-11-10 20:06:31,00:00:14,Autoplayed: user action: None; ,Crazy Ex-Girlfriend: Season 1_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:14,Not latest view,SE (Sweden)
Alexandra,2020-11-10 20:06:08,00:00:11,Autoplayed: user action: None; ,You Me Her: Season 3 (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:11,00:00:11,SE (Sweden)
Alexandra,2020-11-10 20:04:53,00:01:00,Autoplayed: user action: None; ,Season 1 Trailer 1: The Kominsky Method,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:01:00,Not latest view,SE (Sweden)
Alexandra,2020-11-10 20:04:39,00:00:07,Autoplayed: user action: None; ,Jack Whitehall: Travels with My Father: Season 3 (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:07,00:00:07,SE (Sweden)
Alexandra,2020-11-10 20:04:22,00:00:12,Autoplayed: user action: None; ,Jack Whitehall: Travels with My Father: Season 3 (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:12,Not latest view,SE (Sweden)
Alexandra,2020-11-10 20:03:56,00:00:16,Autoplayed: user action: None; ,Atypical TextInTrailer_Marketing,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:16,00:00:16,SE (Sweden)
Alexandra,2020-11-10 20:03:14,00:00:38,Autoplayed: user action: None; ,Santa Clarita Diet: Season 3 (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:38,00:00:38,SE (Sweden)
Alexandra,2020-11-10 20:03:04,00:00:06,Autoplayed: user action: None; ,Dirk Gently's Holistic Detective Agency (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:06,Not latest view,SE (Sweden)
Alexandra,2020-11-10 20:02:54,00:00:04,Autoplayed: user action: None; ,Good Girls: Season 2 (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:04,Not latest view,SE (Sweden)
Alexandra,2020-11-10 20:02:26,00:00:25,Autoplayed: user action: None; ,Orange is the New Black: Season 2 (Trailer 1),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:27,00:00:27,SE (Sweden)
Alexandra,2020-11-10 20:02:12,00:00:10,Autoplayed: user action: None; ,Season 1:30 Product Preview: Space Force,PREVIEW,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:10,00:00:10,SE (Sweden)
Alexandra,2020-11-10 20:01:55,00:00:05,Autoplayed: user action: None; ,Comedians in Cars Getting Coffee: Late Night Espresso_ShortPreview_NoStacks,PREVIEW,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:05,00:00:05,SE (Sweden)
Alexandra,2020-11-10 20:00:50,00:00:06,Autoplayed: user action: None; ,Peaky Blinders: Season 5_hook_05_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:06,00:00:06,SE (Sweden)
Alexandra,2020-11-10 20:00:36,00:00:05,Autoplayed: user action: None; ,Season 1 Trailer: Itaewon Class,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:05,00:00:05,SE (Sweden)
Alexandra,2020-11-10 20:00:16,00:00:12,Autoplayed: user action: None; ,Season 1 Trailer 3: Valeria,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:12,00:00:12,SE (Sweden)
Alexandra,2020-11-10 20:00:03,00:00:08,Autoplayed: user action: None; ,WHAT / IF: Part I (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:08,00:00:08,SE (Sweden)
Alexandra,2020-11-10 19:59:56,00:00:04,Autoplayed: user action: None; ,The Hero's Journey,TEASER_TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:04,00:00:04,SE (Sweden)
Alexandra,2020-11-10 19:59:44,00:00:09,Autoplayed: user action: None; ,Season 1 Trailer: Biohackers,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:09,00:00:09,SE (Sweden)
Alexandra,2020-11-10 19:59:25,00:00:13,Autoplayed: user action: None; ,"Love, Death & Robots: Season 1 (Trailer)",TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:13,00:00:13,SE (Sweden)
Alexandra,2020-11-10 19:59:14,00:00:05,Autoplayed: user action: None; ,The OA: Part II (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:05,Not latest view,SE (Sweden)
Alexandra,2020-11-10 19:58:50,00:00:21,Autoplayed: user action: None; ,Maniac: Limited Series (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:21,Not latest view,SE (Sweden)
Alexandra,2020-11-10 19:58:42,00:00:06,Autoplayed: user action: None; ,Season 1 Trailer 2: Ratched,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:06,00:00:06,SE (Sweden)
Alexandra,2020-11-10 19:58:22,00:00:08,Autoplayed: user action: None; ,Season 1 Clip 1: Dream Home Makeover,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:08,00:00:08,SE (Sweden)
Alexandra,2020-11-10 19:57:40,00:00:38,Autoplayed: user action: None; ,Season 1 Trailer: Get Organized with The Home Edit,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:38,00:00:38,SE (Sweden)
Alexandra,2020-11-10 19:57:19,00:00:14,Autoplayed: user action: None; ,Queer Eye: Season 3 Tan Thematic,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:14,00:00:14,SE (Sweden)
Alexandra,2020-11-10 19:56:45,00:00:32,Autoplayed: user action: None; ,Love on the Spectrum: Season 1_hook_02_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:32,00:00:32,SE (Sweden)
Alexandra,2020-11-10 19:56:36,00:00:06,Autoplayed: user action: None; ,RuPaul's Drag Race: Season 12_hook_04_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:06,Not latest view,SE (Sweden)
Alexandra,2020-11-10 19:55:19,00:00:35,Autoplayed: user action: None; ,American Crime Story: The Assassination of Gianni Versace_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:35,00:00:35,SE (Sweden)
Alexandra,2020-11-10 19:55:07,00:00:08,Autoplayed: user action: None; ,Pose: Season 1_hook_02_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:08,00:00:08,SE (Sweden)
Alexandra,2020-11-10 19:54:46,00:00:10,Autoplayed: user action: None; ,The Dark Crystal: Age of Resistance: Season 1 (CHARACTER_POD),PROMOTIONAL,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:10,00:00:10,SE (Sweden)
Alexandra,2020-11-10 19:54:18,00:00:10,Autoplayed: user action: None; ,Season 1 Trailer: Love is Blind,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:10,Not latest view,SE (Sweden)
Alexandra,2020-11-10 19:54:03,00:00:12,Autoplayed: user action: None; ,Living with Yourself: Season 1 Podular: FLOURISH / Romance - Drama - Comedy,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:12,00:00:12,SE (Sweden)
Alexandra,2020-11-10 19:53:57,00:00:04,Autoplayed: user action: None; ,Dear White People (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:04,00:00:04,SE (Sweden)
Alexandra,2020-11-10 19:53:18,00:00:12,Autoplayed: user action: None; ,Fuller House: Season 4 (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:12,00:00:12,SE (Sweden)
Alexandra,2020-11-10 19:53:09,00:00:05,Autoplayed: user action: None; ,The Young Pope_hook_04_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:05,00:00:05,SE (Sweden)
Alexandra,2020-11-10 19:51:53,00:00:41,Autoplayed: user action: None; ,Abstract: The Art of Design: Season 2 (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:41,Not latest view,SE (Sweden)
Alexandra,2020-11-10 19:51:46,00:00:05,Autoplayed: user action: None; ,The Spy: Limited Series_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:05,00:00:05,SE (Sweden)
Alexandra,2020-11-10 19:51:35,00:00:07,Autoplayed: user action: None; ,Godless (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:07,Not latest view,SE (Sweden)
Alexandra,2020-11-10 19:50:31,00:00:55,Autoplayed: user action: None; ,Master of None (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:55,Not latest view,SE (Sweden)
Alexandra,2020-11-10 19:50:19,00:00:10,Autoplayed: user action: None; ,Borgen: Season 1_hook_02_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:10,Not latest view,SE (Sweden)
Alexandra,2020-11-10 19:50:12,00:00:04,Autoplayed: user action: None; ,One Day at a Time (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:04,00:00:04,SE (Sweden)
Alexandra,2020-11-10 19:48:48,00:01:22,Autoplayed: user action: None; ,The End of the F***ing World (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:01:22,Not latest view,SE (Sweden)
Alexandra,2020-11-10 19:48:26,00:00:05,Autoplayed: user action: None; ,Rotten: Season 2 (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:05,Not latest view,SE (Sweden)
Alexandra,2020-11-10 19:47:56,00:00:05,Autoplayed: user action: None; ,Scorpion: Season 1_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:05,00:00:05,SE (Sweden)
Alexandra,2020-11-10 19:47:47,00:00:05,Autoplayed: user action: None; ,Once Upon A Time: Season 1_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:05,Not latest view,SE (Sweden)
Alexandra,2020-11-10 19:43:52,00:03:31,Autoplayed: user action: Unspecified; ,Shameless: Series 1: Episode 1,,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:03:31,00:03:31,SE (Sweden)
Alexandra,2020-11-10 19:43:30,00:00:09,Autoplayed: user action: None; ,Ozark: Season 1 Podular: TEXTLESS / Drama - Crime - Thriller,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:09,00:00:09,SE (Sweden)
Alexandra,2020-11-10 19:43:16,00:00:10,Autoplayed: user action: None; ,How to Get Away with Murder: Season 1_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:10,00:00:10,SE (Sweden)
Alexandra,2020-11-10 19:43:10,00:00:04,Autoplayed: user action: None; ,Comedians in Cars Getting Coffee: Late Night Espresso_ShortPreview_NoStacks,PREVIEW,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:04,Not latest view,SE (Sweden)
Alexandra,2020-11-10 19:42:30,00:00:05,Autoplayed: user action: None; ,Once Upon A Time: Season 1_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:05,Not latest view,SE (Sweden)
Alexandra,2020-11-10 19:42:19,00:00:04,Autoplayed: user action: None; ,Season 4 Trailer: The Crown,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:04,Not latest view,SE (Sweden)
Alexandra,2020-11-10 19:41:25,00:00:04,Autoplayed: user action: None; ,Deadly Class: Season 1_hook_01_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:04,Not latest view,SE (Sweden)
Alexandra,2020-11-10 19:40:48,00:00:21,Autoplayed: user action: None; ,Trailer: Operation Christmas Drop,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:21,Not latest view,SE (Sweden)
Alexandra,2020-11-10 19:40:33,00:00:10,Autoplayed: user action: None; ,Deadly Class: Season 1_hook_01_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:10,Not latest view,SE (Sweden)
Alexandra,2020-11-07 23:13:12,00:00:20,Autoplayed: user action: None; ,Season 1 Trailer: Emily in Paris,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:20,00:00:20,SE (Sweden)
Alexandra,2020-11-07 22:03:07,01:06:46,Autoplayed: user action: Unspecified; ,The Queen's Gambit: Limited Series: End Game (Episode 7),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,01:06:51,01:06:51,SE (Sweden)
Alexandra,2020-11-07 21:05:50,00:57:16,Autoplayed: user action: None; ,The Queen's Gambit: Limited Series: Adjournment (Episode 6),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:57:21,00:57:21,SE (Sweden)
Alexandra,2020-11-07 20:20:18,00:45:27,Autoplayed: user action: Unspecified; ,The Queen's Gambit: Limited Series: Fork (Episode 5),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:45:33,00:45:33,SE (Sweden)
Alexandra,2020-11-07 19:34:20,00:45:55,Autoplayed: user action: Unspecified; ,The Queen's Gambit: Limited Series: Middle Game (Episode 4),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:45:55,00:45:55,SE (Sweden)
Alexandra,2020-11-07 19:33:45,00:00:04,Autoplayed: user action: None; ,Clip 2: The Haunting of Bly Manor,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:04,00:00:04,SE (Sweden)
Alexandra,2020-11-07 19:32:25,00:00:20,Autoplayed: user action: None; ,Love & Anarchy: Season 1: How It All Began (Episode 1),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:20,00:00:20,SE (Sweden)
Alexandra,2020-11-07 14:21:21,00:22:22,Autoplayed: user action: Unspecified; ,Secrets of the Saqqara Tomb,,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:30:17,00:30:17,SE (Sweden)
Alexandra,2020-11-07 10:56:21,00:03:51,Autoplayed: user action: None; ,Friends: Season 4: The One Where Chandler Crosses the Line (Episode 7),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:03:51,Not latest view,SE (Sweden)
Alexandra,2020-11-07 10:33:59,00:22:21,Autoplayed: user action: None; ,Friends: Season 4: The One with the Dirty Girl (Episode 6),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:22:21,00:22:21,SE (Sweden)
Alexandra,2020-11-07 10:15:25,00:18:32,Autoplayed: user action: Unspecified; ,Friends: Season 4: The One with Joey's New Girlfriend (Episode 5),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:22:08,00:22:08,SE (Sweden)
Alexandra,2020-11-06 21:51:17,00:21:35,Autoplayed: user action: None; ,Modern Family: Season 11: Finale: Part 2 (Episode 18),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:35,00:21:35,SE (Sweden)
Alexandra,2020-11-06 21:29:43,00:21:31,Autoplayed: user action: Unspecified; ,Modern Family: Season 11: Finale: Part 1 (Episode 17),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:31,00:21:31,SE (Sweden)
Alexandra,2020-11-06 17:42:16,00:21:30,,Modern Family: Season 11: I'm Going to Miss This (Episode 16),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:30,00:21:30,SE (Sweden)
Alexandra,2020-11-06 17:42:07,00:00:01,Autoplayed: user action: None; ,Modern Family: Season 11: Baby Steps (Episode 15),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:59,00:00:59,SE (Sweden)
Alexandra,2020-11-06 17:40:58,00:01:02,Autoplayed: user action: Unspecified; ,Modern Family: Season 11: Baby Steps (Episode 15),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:01:02,Not latest view,SE (Sweden)
Alexandra,2020-11-06 17:19:18,00:21:31,,Modern Family: Season 11: Spuds (Episode 14),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:32,00:21:32,SE (Sweden)
Alexandra,2020-11-06 17:17:47,00:00:04,Autoplayed: user action: Unspecified; ,Modern Family: Season 10: On the Same Paige (Episode 6),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:04,00:00:04,SE (Sweden)
Alexandra,2020-11-06 16:55:51,00:07:55,,Secrets of the Saqqara Tomb,,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:07:55,Not latest view,SE (Sweden)
Alexandra,2020-11-06 16:55:39,00:00:10,Autoplayed: user action: None; ,Trailer: Secrets of the Saqqara Tomb,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:10,00:00:10,SE (Sweden)
Alexandra,2020-11-03 19:01:10,00:00:05,Autoplayed: user action: Unspecified; ,The Queen's Gambit: Limited Series: Middle Game (Episode 4),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:05,Not latest view,SE (Sweden)
Alexandra,2020-11-03 18:52:20,00:08:39,Autoplayed: user action: Unspecified; ,Norsemen: Season 3: Thin Up Top (Episode 1),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:08:39,Not latest view,SE (Sweden)
Alexandra,2020-11-03 18:52:12,00:00:06,Autoplayed: user action: None; ,Clip 2: The Queen's Gambit: Season 1,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:06,00:00:06,SE (Sweden)
Alexandra,2020-11-03 18:19:31,00:32:33,Autoplayed: user action: Unspecified; ,Norsemen: Season 2: The Last Domino (Episode 6),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:32:33,00:32:33,SE (Sweden)
Alexandra,2020-11-03 18:19:26,00:00:04,Autoplayed: user action: None; ,Norsemen: Season 1 (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:04,00:00:04,SE (Sweden)
Alexandra,2020-11-03 18:18:59,00:00:12,Autoplayed: user action: None; ,Clip 2: The Queen's Gambit: Season 1,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:12,Not latest view,SE (Sweden)
Alexandra,2020-11-03 18:18:07,00:00:02,Autoplayed: user action: None; ,Modern Family: Season 10: On the Same Paige (Episode 6),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:02,Not latest view,SE (Sweden)
Alexandra,2020-11-03 18:17:58,00:00:07,Autoplayed: user action: None; ,Modern Family: Season 1_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:07,00:00:07,SE (Sweden)
